Barometer,TempIn,HumIn,TempOut,WindSpeed,HumOut,RainRate,Datetime,station_id
29.776,67.0,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:36:04+00:00,3
29.776,67.0,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:36:15+00:00,3
29.776,67.0,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:36:26+00:00,3
29.776,67.0,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:36:36+00:00,3
29.776,67.0,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:36:47+00:00,3
29.776,67.0,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:36:57+00:00,3
29.775,66.9,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:37:08+00:00,3
29.775,66.9,65.0,56.2,0.0,88.0,0.0,2025-11-20 22:37:18+00:00,3
29.775,66.9,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:37:29+00:00,3
29.775,66.9,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:37:40+00:00,3
29.775,66.9,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:37:51+00:00,3
29.775,66.9,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:38:01+00:00,3
29.778,66.9,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:38:12+00:00,3
29.778,66.9,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:38:22+00:00,3
29.778,66.9,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:38:33+00:00,3
29.778,66.9,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:38:43+00:00,3
29.778,66.9,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:38:54+00:00,3
29.776,67.0,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:39:04+00:00,3
29.776,67.0,65.0,56.1,0.0,88.0,0.0,2025-11-20 22:39:15+00:00,3
29.776,67.0,65.0,56.0,1.0,88.0,0.0,2025-11-20 22:39:26+00:00,3
29.776,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:39:36+00:00,3
29.776,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:39:47+00:00,3
29.776,67.0,65.0,56.1,2.0,88.0,0.0,2025-11-20 22:39:57+00:00,3
29.776,67.0,65.0,56.1,2.0,88.0,0.0,2025-11-20 22:40:08+00:00,3
29.776,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:40:18+00:00,3
29.776,67.0,65.0,56.1,2.0,88.0,0.0,2025-11-20 22:40:29+00:00,3
29.776,67.0,65.0,56.1,2.0,88.0,0.0,2025-11-20 22:40:39+00:00,3
29.776,67.0,65.0,56.1,2.0,88.0,0.0,2025-11-20 22:40:50+00:00,3
29.776,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:41:01+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:41:11+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:41:22+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:41:33+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:41:43+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:41:54+00:00,3
29.775,67.0,65.0,56.0,3.0,88.0,0.0,2025-11-20 22:42:04+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:42:15+00:00,3
29.775,67.0,65.0,56.0,3.0,88.0,0.0,2025-11-20 22:42:25+00:00,3
29.775,67.0,65.0,56.0,3.0,88.0,0.0,2025-11-20 22:42:36+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:42:47+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:42:58+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:43:08+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:43:19+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:43:29+00:00,3
29.775,67.0,65.0,56.0,2.0,88.0,0.0,2025-11-20 22:43:40+00:00,3
29.755,65.7,64.0,54.8,0.0,80.0,0.12,2025-11-21 02:17:12+00:00,3
29.755,65.7,64.0,54.8,0.0,80.0,0.12,2025-11-21 02:17:23+00:00,3
29.755,65.7,64.0,54.8,0.0,80.0,0.12,2025-11-21 02:17:34+00:00,3
29.755,65.7,64.0,54.7,1.0,81.0,0.12,2025-11-21 02:17:44+00:00,3
29.755,65.7,64.0,54.8,1.0,81.0,0.12,2025-11-21 02:17:55+00:00,3
29.755,65.7,63.0,54.7,1.0,81.0,0.12,2025-11-21 02:18:05+00:00,3
29.755,65.7,63.0,54.8,1.0,81.0,0.12,2025-11-21 02:18:16+00:00,3
29.755,65.7,63.0,54.8,0.0,81.0,0.12,2025-11-21 02:18:26+00:00,3
29.755,65.7,63.0,54.8,0.0,81.0,0.12,2025-11-21 02:18:37+00:00,3
29.755,65.7,63.0,54.7,0.0,81.0,0.12,2025-11-21 02:18:48+00:00,3
29.755,65.7,63.0,54.6,0.0,81.0,0.12,2025-11-21 02:18:58+00:00,3
29.757,65.7,64.0,54.7,0.0,81.0,0.12,2025-11-21 02:19:09+00:00,3
29.757,65.7,64.0,54.7,0.0,81.0,0.12,2025-11-21 02:19:19+00:00,3
29.757,65.7,64.0,54.7,0.0,81.0,0.12,2025-11-21 02:19:30+00:00,3
29.757,65.7,64.0,54.7,0.0,81.0,0.12,2025-11-21 02:19:40+00:00,3
29.757,65.7,64.0,54.7,0.0,81.0,0.12,2025-11-21 02:19:51+00:00,3
29.757,65.7,63.0,54.7,0.0,81.0,0.12,2025-11-21 02:20:01+00:00,3
29.756,65.7,63.0,54.6,0.0,81.0,0.12,2025-11-21 02:20:12+00:00,3
29.756,65.7,63.0,54.6,1.0,81.0,0.12,2025-11-21 02:20:23+00:00,3
29.756,65.7,63.0,54.6,1.0,81.0,0.12,2025-11-21 02:20:33+00:00,3
29.756,65.7,63.0,54.6,1.0,81.0,0.12,2025-11-21 02:20:44+00:00,3
29.756,65.7,63.0,54.6,0.0,81.0,0.12,2025-11-21 02:20:54+00:00,3
29.756,65.7,64.0,54.6,0.0,81.0,0.12,2025-11-21 02:21:05+00:00,3
29.756,65.7,64.0,54.6,0.0,81.0,0.12,2025-11-21 02:21:15+00:00,3
29.756,65.7,64.0,54.6,1.0,81.0,0.12,2025-11-21 02:21:26+00:00,3
29.756,65.7,64.0,54.6,1.0,81.0,0.12,2025-11-21 02:21:36+00:00,3
29.756,65.7,64.0,54.6,1.0,81.0,0.12,2025-11-21 02:21:47+00:00,3
29.756,65.7,64.0,54.6,1.0,81.0,0.12,2025-11-21 02:21:58+00:00,3
29.753,65.6,64.0,54.6,1.0,81.0,0.12,2025-11-21 02:22:08+00:00,3
29.753,65.6,64.0,54.6,0.0,81.0,0.11,2025-11-21 02:22:19+00:00,3
29.753,65.6,64.0,54.5,0.0,81.0,0.11,2025-11-21 02:22:30+00:00,3
29.753,65.6,64.0,54.5,1.0,81.0,0.1,2025-11-21 02:22:40+00:00,3
29.753,65.6,64.0,54.5,1.0,81.0,0.1,2025-11-21 02:22:51+00:00,3
29.755,65.6,64.0,54.6,1.0,81.0,0.1,2025-11-21 02:23:02+00:00,3
29.755,65.6,64.0,54.6,1.0,81.0,0.1,2025-11-21 02:23:12+00:00,3
29.755,65.6,64.0,54.6,0.0,81.0,0.1,2025-11-21 02:23:23+00:00,3
29.755,65.6,64.0,54.6,0.0,81.0,0.1,2025-11-21 02:23:33+00:00,3
29.755,65.6,64.0,54.5,2.0,81.0,0.09,2025-11-21 02:23:44+00:00,3
29.755,65.6,64.0,54.5,1.0,81.0,0.09,2025-11-21 02:23:54+00:00,3
29.752,65.6,64.0,54.5,2.0,81.0,0.08,2025-11-21 02:24:05+00:00,3
29.752,65.6,64.0,54.5,2.0,81.0,0.08,2025-11-21 02:24:15+00:00,3
29.752,65.6,64.0,54.5,2.0,81.0,0.08,2025-11-21 02:24:26+00:00,3
29.752,65.6,64.0,54.5,1.0,81.0,0.08,2025-11-21 02:24:37+00:00,3
29.752,65.6,64.0,54.5,0.0,82.0,0.08,2025-11-21 02:24:47+00:00,3
29.752,65.6,64.0,54.5,1.0,82.0,0.08,2025-11-21 02:24:58+00:00,3
29.753,65.6,64.0,54.4,2.0,82.0,0.07,2025-11-21 02:25:08+00:00,3
29.753,65.6,64.0,54.4,2.0,82.0,0.07,2025-11-21 02:25:19+00:00,3
29.753,65.6,64.0,54.4,1.0,82.0,0.07,2025-11-21 02:25:29+00:00,3
29.753,65.6,64.0,54.4,1.0,82.0,0.07,2025-11-21 02:25:40+00:00,3
29.753,65.6,64.0,54.4,1.0,82.0,0.07,2025-11-21 02:25:50+00:00,3
29.753,65.6,64.0,54.4,0.0,82.0,0.07,2025-11-21 02:26:01+00:00,3
29.752,65.6,64.0,54.4,0.0,82.0,0.07,2025-11-21 02:26:12+00:00,3
29.752,65.6,64.0,54.4,0.0,82.0,0.06,2025-11-21 02:26:22+00:00,3
29.752,65.6,64.0,54.3,0.0,82.0,0.06,2025-11-21 02:26:33+00:00,3
29.752,65.6,64.0,54.4,2.0,82.0,0.06,2025-11-21 02:26:43+00:00,3
29.752,65.6,64.0,54.3,0.0,82.0,0.06,2025-11-21 02:26:54+00:00,3
29.754,65.5,64.0,54.3,0.0,82.0,0.06,2025-11-21 02:27:04+00:00,3
29.754,65.5,64.0,54.3,0.0,82.0,0.06,2025-11-21 02:27:15+00:00,3
29.754,65.5,64.0,54.3,0.0,82.0,0.06,2025-11-21 02:27:25+00:00,3
29.754,65.5,64.0,54.3,1.0,82.0,0.06,2025-11-21 02:27:37+00:00,3
29.754,65.5,64.0,54.3,1.0,82.0,0.06,2025-11-21 02:27:47+00:00,3
29.754,65.5,64.0,54.3,1.0,82.0,0.05,2025-11-21 02:27:58+00:00,3
29.752,65.5,64.0,54.3,1.0,82.0,0.05,2025-11-21 02:28:08+00:00,3
29.752,65.5,64.0,54.3,2.0,82.0,0.05,2025-11-21 02:28:19+00:00,3
29.752,65.5,64.0,54.3,2.0,82.0,0.05,2025-11-21 02:28:29+00:00,3
29.752,65.5,64.0,54.3,1.0,82.0,0.05,2025-11-21 02:28:40+00:00,3
29.752,65.5,64.0,54.3,2.0,82.0,0.05,2025-11-21 02:28:50+00:00,3
29.752,65.5,64.0,54.2,1.0,82.0,0.05,2025-11-21 02:29:01+00:00,3
29.752,65.5,64.0,54.2,2.0,82.0,0.05,2025-11-21 02:29:12+00:00,3
29.752,65.5,64.0,54.2,2.0,82.0,0.05,2025-11-21 02:29:36+00:00,3
29.752,65.5,64.0,54.2,1.0,82.0,0.05,2025-11-21 02:29:46+00:00,3
29.752,65.5,64.0,54.2,1.0,82.0,0.05,2025-11-21 02:29:57+00:00,3
29.754,65.5,63.0,54.2,0.0,82.0,0.05,2025-11-21 02:30:07+00:00,3
29.754,65.5,63.0,54.2,0.0,82.0,0.05,2025-11-21 02:30:18+00:00,3
29.754,65.5,63.0,54.2,3.0,82.0,0.05,2025-11-21 02:30:28+00:00,3
29.754,65.5,63.0,54.2,3.0,82.0,0.04,2025-11-21 02:30:39+00:00,3
29.754,65.5,63.0,54.2,3.0,82.0,0.04,2025-11-21 02:30:50+00:00,3
29.754,65.5,63.0,54.1,1.0,82.0,0.04,2025-11-21 02:31:00+00:00,3
29.752,65.5,64.0,54.2,2.0,82.0,0.04,2025-11-21 02:31:11+00:00,3
29.752,65.5,64.0,54.2,2.0,82.0,0.04,2025-11-21 02:31:21+00:00,3
29.752,65.5,64.0,54.2,2.0,82.0,0.04,2025-11-21 02:31:32+00:00,3
29.752,65.5,64.0,54.2,1.0,83.0,0.04,2025-11-21 02:31:42+00:00,3
29.752,65.5,64.0,54.2,2.0,83.0,0.04,2025-11-21 02:31:53+00:00,3
29.753,65.4,64.0,54.2,3.0,83.0,0.04,2025-11-21 02:32:03+00:00,3
29.753,65.4,64.0,54.1,2.0,83.0,0.04,2025-11-21 02:32:14+00:00,3
29.753,65.4,64.0,54.1,2.0,83.0,0.04,2025-11-21 02:32:25+00:00,3
29.753,65.4,64.0,54.1,2.0,83.0,0.04,2025-11-21 02:32:35+00:00,3
29.753,65.4,64.0,54.1,1.0,83.0,0.04,2025-11-21 02:32:46+00:00,3
29.753,65.4,64.0,54.1,2.0,83.0,0.04,2025-11-21 02:32:57+00:00,3
29.749,65.5,64.0,54.1,2.0,83.0,0.04,2025-11-21 02:33:07+00:00,3
29.749,65.5,64.0,54.1,3.0,83.0,0.04,2025-11-21 02:33:18+00:00,3
29.749,65.5,64.0,54.1,2.0,83.0,0.04,2025-11-21 02:33:28+00:00,3
29.749,65.5,64.0,54.1,2.0,83.0,0.04,2025-11-21 02:33:39+00:00,3
29.749,65.5,64.0,54.1,2.0,83.0,0.04,2025-11-21 02:33:50+00:00,3
29.749,65.5,64.0,54.1,2.0,83.0,0.04,2025-11-21 02:34:00+00:00,3
29.751,65.4,64.0,54.1,2.0,83.0,0.0,2025-11-21 02:34:11+00:00,3
29.751,65.4,64.0,54.1,2.0,83.0,0.0,2025-11-21 02:34:21+00:00,3
29.751,65.4,64.0,54.1,2.0,83.0,0.0,2025-11-21 02:34:32+00:00,3
29.751,65.4,64.0,54.0,2.0,83.0,0.0,2025-11-21 02:34:42+00:00,3
29.751,65.4,64.0,54.1,2.0,83.0,0.0,2025-11-21 02:34:53+00:00,3
29.749,65.4,64.0,54.1,2.0,83.0,0.0,2025-11-21 02:35:03+00:00,3
29.749,65.4,64.0,54.0,2.0,83.0,0.0,2025-11-21 02:35:14+00:00,3
29.749,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:35:25+00:00,3
29.749,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:35:35+00:00,3
29.749,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:35:46+00:00,3
29.749,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:35:56+00:00,3
29.749,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:36:07+00:00,3
29.749,65.4,64.0,54.0,2.0,83.0,0.0,2025-11-21 02:36:17+00:00,3
29.749,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:36:28+00:00,3
29.749,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:36:39+00:00,3
29.749,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:36:49+00:00,3
29.749,65.4,64.0,54.0,2.0,83.0,0.0,2025-11-21 02:37:00+00:00,3
29.748,65.4,64.0,54.0,2.0,83.0,0.0,2025-11-21 02:37:10+00:00,3
29.748,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:37:21+00:00,3
29.748,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:37:31+00:00,3
29.748,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:37:42+00:00,3
29.748,65.4,64.0,53.9,1.0,83.0,0.0,2025-11-21 02:37:53+00:00,3
29.751,65.4,64.0,53.9,1.0,83.0,0.0,2025-11-21 02:38:04+00:00,3
29.751,65.4,64.0,53.9,1.0,83.0,0.0,2025-11-21 02:38:14+00:00,3
29.751,65.4,64.0,53.9,2.0,83.0,0.0,2025-11-21 02:38:25+00:00,3
29.751,65.4,64.0,54.0,1.0,83.0,0.0,2025-11-21 02:38:35+00:00,3
29.751,65.4,64.0,54.0,0.0,83.0,0.0,2025-11-21 02:38:46+00:00,3
29.751,65.4,64.0,54.0,3.0,83.0,0.0,2025-11-21 02:38:56+00:00,3
29.75,65.4,64.0,54.0,2.0,83.0,0.0,2025-11-21 02:39:07+00:00,3
29.75,65.4,64.0,54.0,2.0,83.0,0.0,2025-11-21 02:39:17+00:00,3
29.75,65.4,64.0,54.0,3.0,83.0,0.0,2025-11-21 02:39:28+00:00,3
29.75,65.4,64.0,53.9,2.0,83.0,0.0,2025-11-21 02:39:39+00:00,3
29.75,65.4,64.0,53.9,2.0,83.0,0.0,2025-11-21 02:39:49+00:00,3
29.75,65.4,64.0,53.9,2.0,83.0,0.0,2025-11-21 02:40:00+00:00,3
29.75,65.4,64.0,53.9,2.0,83.0,0.0,2025-11-21 02:40:10+00:00,3
29.75,65.4,64.0,53.9,3.0,83.0,0.0,2025-11-21 02:40:21+00:00,3
29.75,65.4,64.0,53.9,3.0,83.0,0.0,2025-11-21 02:40:32+00:00,3
29.75,65.4,64.0,53.9,3.0,83.0,0.0,2025-11-21 02:40:42+00:00,3
29.75,65.4,64.0,53.8,2.0,83.0,0.0,2025-11-21 02:40:53+00:00,3
29.748,65.4,64.0,53.8,2.0,83.0,0.0,2025-11-21 02:41:03+00:00,3
29.748,65.4,64.0,53.8,2.0,83.0,0.0,2025-11-21 02:41:14+00:00,3
29.748,65.4,64.0,53.8,2.0,83.0,0.0,2025-11-21 02:41:24+00:00,3
29.748,65.4,64.0,53.8,3.0,83.0,0.0,2025-11-21 02:41:35+00:00,3
29.748,65.4,64.0,53.8,3.0,83.0,0.0,2025-11-21 02:41:45+00:00,3
29.748,65.4,64.0,53.8,3.0,83.0,0.0,2025-11-21 02:41:56+00:00,3
29.748,65.4,64.0,53.8,3.0,83.0,0.0,2025-11-21 02:42:07+00:00,3
29.748,65.4,64.0,53.8,2.0,84.0,0.0,2025-11-21 02:42:17+00:00,3
29.748,65.4,64.0,53.7,2.0,84.0,0.0,2025-11-21 02:42:28+00:00,3
29.748,65.4,64.0,53.7,4.0,84.0,0.0,2025-11-21 02:42:38+00:00,3
29.748,65.4,64.0,53.7,3.0,84.0,0.0,2025-11-21 02:42:49+00:00,3
29.748,65.4,64.0,53.7,3.0,84.0,0.0,2025-11-21 02:43:00+00:00,3
29.748,65.5,64.0,53.7,2.0,84.0,0.0,2025-11-21 02:43:10+00:00,3
29.748,65.5,64.0,53.7,3.0,84.0,0.0,2025-11-21 02:43:21+00:00,3
29.748,65.5,64.0,53.7,2.0,84.0,0.0,2025-11-21 02:43:32+00:00,3
29.748,65.5,64.0,53.6,3.0,84.0,0.0,2025-11-21 02:43:42+00:00,3
29.748,65.5,64.0,53.6,2.0,84.0,0.0,2025-11-21 02:43:53+00:00,3
29.746,65.4,64.0,53.6,3.0,84.0,0.0,2025-11-21 02:44:03+00:00,3
29.746,65.4,64.0,53.6,4.0,84.0,0.0,2025-11-21 02:44:14+00:00,3
29.746,65.4,64.0,53.6,3.0,84.0,0.0,2025-11-21 02:44:24+00:00,3
29.746,65.4,64.0,53.6,3.0,84.0,0.0,2025-11-21 02:44:35+00:00,3
29.746,65.4,64.0,53.6,3.0,84.0,0.0,2025-11-21 02:44:46+00:00,3
29.746,65.4,64.0,53.6,2.0,84.0,0.0,2025-11-21 02:44:56+00:00,3
29.747,65.4,64.0,53.6,3.0,84.0,0.0,2025-11-21 02:45:07+00:00,3
29.747,65.4,64.0,53.6,3.0,84.0,0.0,2025-11-21 02:45:17+00:00,3
29.747,65.4,64.0,53.6,2.0,84.0,0.0,2025-11-21 02:45:28+00:00,3
29.747,65.4,64.0,53.5,2.0,84.0,0.0,2025-11-21 02:45:38+00:00,3
29.747,65.4,64.0,53.5,2.0,84.0,0.0,2025-11-21 02:45:49+00:00,3
29.747,65.4,64.0,53.5,3.0,84.0,0.0,2025-11-21 02:45:59+00:00,3
29.746,65.4,64.0,53.5,2.0,84.0,0.0,2025-11-21 02:46:10+00:00,3
29.746,65.4,64.0,53.5,2.0,84.0,0.0,2025-11-21 02:46:21+00:00,3
29.746,65.4,64.0,53.5,4.0,84.0,0.0,2025-11-21 02:46:31+00:00,3
29.746,65.4,64.0,53.5,3.0,84.0,0.0,2025-11-21 02:46:42+00:00,3
29.746,65.4,64.0,53.5,2.0,84.0,0.0,2025-11-21 02:46:52+00:00,3
29.746,65.5,64.0,53.5,2.0,84.0,0.0,2025-11-21 02:47:03+00:00,3
29.746,65.5,64.0,53.5,1.0,84.0,0.0,2025-11-21 02:47:13+00:00,3
29.746,65.5,64.0,53.5,4.0,84.0,0.0,2025-11-21 02:47:24+00:00,3
29.746,65.5,64.0,53.5,3.0,84.0,0.0,2025-11-21 02:47:34+00:00,3
29.746,65.5,64.0,53.5,4.0,84.0,0.0,2025-11-21 02:47:45+00:00,3
29.746,65.5,64.0,53.5,3.0,84.0,0.0,2025-11-21 02:47:56+00:00,3
29.745,65.4,64.0,53.5,3.0,84.0,0.0,2025-11-21 02:48:07+00:00,3
29.745,65.4,64.0,53.4,4.0,84.0,0.0,2025-11-21 02:48:17+00:00,3
29.745,65.4,64.0,53.4,3.0,84.0,0.0,2025-11-21 02:48:28+00:00,3
29.745,65.4,64.0,53.4,6.0,84.0,0.0,2025-11-21 02:48:38+00:00,3
29.745,65.4,64.0,53.4,5.0,84.0,0.0,2025-11-21 02:48:49+00:00,3
29.745,65.4,64.0,53.4,5.0,84.0,0.0,2025-11-21 02:48:59+00:00,3
29.743,65.4,64.0,53.3,4.0,84.0,0.0,2025-11-21 02:49:10+00:00,3
29.743,65.4,64.0,53.3,4.0,84.0,0.0,2025-11-21 02:49:21+00:00,3
29.743,65.4,64.0,53.3,2.0,84.0,0.0,2025-11-21 02:49:31+00:00,3
29.743,65.4,64.0,53.3,3.0,84.0,0.0,2025-11-21 02:49:42+00:00,3
29.743,65.4,64.0,53.3,6.0,84.0,0.0,2025-11-21 02:49:52+00:00,3
29.741,65.5,64.0,53.3,4.0,85.0,0.0,2025-11-21 02:50:03+00:00,3
29.741,65.5,64.0,53.3,5.0,85.0,0.0,2025-11-21 02:50:14+00:00,3
29.741,65.5,64.0,53.3,6.0,85.0,0.0,2025-11-21 02:50:24+00:00,3
29.741,65.5,64.0,53.3,5.0,85.0,0.0,2025-11-21 02:50:35+00:00,3
29.741,65.5,64.0,53.3,5.0,85.0,0.0,2025-11-21 02:50:45+00:00,3
29.741,65.5,64.0,53.3,6.0,85.0,0.0,2025-11-21 02:50:56+00:00,3
29.739,65.5,64.0,53.3,6.0,85.0,0.0,2025-11-21 02:51:06+00:00,3
29.739,65.5,64.0,53.2,6.0,85.0,0.0,2025-11-21 02:51:17+00:00,3
29.739,65.5,64.0,53.2,5.0,85.0,0.0,2025-11-21 02:51:28+00:00,3
29.739,65.5,64.0,53.2,4.0,85.0,0.0,2025-11-21 02:51:38+00:00,3
29.739,65.5,64.0,53.2,6.0,85.0,0.0,2025-11-21 02:51:49+00:00,3
29.739,65.5,64.0,53.2,3.0,85.0,0.0,2025-11-21 02:51:59+00:00,3
29.739,65.4,64.0,53.2,5.0,85.0,0.0,2025-11-21 02:52:10+00:00,3
29.739,65.4,64.0,53.2,3.0,85.0,0.0,2025-11-21 02:52:20+00:00,3
29.757,64.4,64.0,53.5,1.0,87.0,0.21,2025-11-21 06:55:44+00:00,3
29.757,64.4,64.0,53.5,0.0,87.0,0.21,2025-11-21 06:55:55+00:00,3
29.76,64.4,64.0,53.5,0.0,87.0,0.21,2025-11-21 06:56:05+00:00,3
29.76,64.4,64.0,53.5,2.0,87.0,0.21,2025-11-21 06:56:16+00:00,3
29.76,64.4,64.0,53.5,0.0,87.0,0.21,2025-11-21 06:56:26+00:00,3
29.76,64.4,64.0,53.5,1.0,87.0,0.21,2025-11-21 06:56:37+00:00,3
29.76,64.4,64.0,53.6,1.0,87.0,0.21,2025-11-21 06:56:48+00:00,3
29.76,64.4,64.0,53.6,1.0,87.0,0.21,2025-11-21 06:56:58+00:00,3
29.761,64.5,64.0,53.6,1.0,87.0,0.21,2025-11-21 06:57:09+00:00,3
29.761,64.5,64.0,53.6,2.0,87.0,0.21,2025-11-21 06:57:19+00:00,3
29.761,64.5,64.0,53.6,1.0,87.0,0.21,2025-11-21 06:57:30+00:00,3
29.761,64.5,64.0,53.6,0.0,87.0,0.32,2025-11-21 06:57:40+00:00,3
29.761,64.5,64.0,53.6,0.0,87.0,0.32,2025-11-21 06:57:51+00:00,3
29.761,64.5,64.0,53.6,0.0,87.0,0.32,2025-11-21 06:58:01+00:00,3
29.763,64.5,64.0,53.5,0.0,87.0,0.32,2025-11-21 06:58:12+00:00,3
29.763,64.5,64.0,53.5,1.0,87.0,0.32,2025-11-21 06:58:23+00:00,3
29.763,64.5,64.0,53.6,2.0,87.0,0.32,2025-11-21 06:58:33+00:00,3
29.763,64.5,64.0,53.6,3.0,87.0,0.32,2025-11-21 06:58:44+00:00,3
29.763,64.5,64.0,53.6,2.0,87.0,0.32,2025-11-21 06:58:55+00:00,3
29.764,64.5,64.0,53.6,3.0,87.0,0.32,2025-11-21 06:59:05+00:00,3
29.764,64.5,64.0,53.6,3.0,87.0,0.32,2025-11-21 06:59:16+00:00,3
29.764,64.5,64.0,53.5,2.0,87.0,0.36,2025-11-21 06:59:26+00:00,3
29.764,64.5,64.0,53.5,3.0,87.0,0.36,2025-11-21 06:59:37+00:00,3
29.764,64.5,64.0,53.5,3.0,87.0,0.36,2025-11-21 06:59:48+00:00,3
29.764,64.5,64.0,53.5,3.0,87.0,0.36,2025-11-21 06:59:58+00:00,3
29.761,64.5,64.0,53.6,3.0,87.0,0.36,2025-11-21 07:00:09+00:00,3
29.761,64.5,64.0,53.5,3.0,87.0,0.36,2025-11-21 07:00:19+00:00,3
29.761,64.5,64.0,53.6,4.0,87.0,0.36,2025-11-21 07:00:30+00:00,3
29.761,64.5,64.0,53.6,3.0,87.0,0.36,2025-11-21 07:00:40+00:00,3
29.761,64.5,64.0,53.6,3.0,87.0,0.36,2025-11-21 07:00:51+00:00,3
29.761,64.5,64.0,53.6,3.0,87.0,0.36,2025-11-21 07:01:01+00:00,3
29.763,64.5,64.0,53.6,3.0,87.0,0.36,2025-11-21 07:01:12+00:00,3
29.763,64.5,64.0,53.6,3.0,87.0,0.36,2025-11-21 07:01:23+00:00,3
29.763,64.5,64.0,53.7,3.0,87.0,0.36,2025-11-21 07:01:33+00:00,3
29.763,64.5,64.0,53.6,2.0,87.0,0.36,2025-11-21 07:01:44+00:00,3
29.763,64.5,64.0,53.6,3.0,87.0,0.59,2025-11-21 07:01:54+00:00,3
29.763,64.5,64.0,53.7,2.0,87.0,0.59,2025-11-21 07:02:05+00:00,3
29.763,64.5,64.0,53.6,2.0,87.0,0.59,2025-11-21 07:02:15+00:00,3
29.763,64.5,64.0,53.6,2.0,87.0,0.59,2025-11-21 07:02:26+00:00,3
29.763,64.5,64.0,53.6,2.0,87.0,0.59,2025-11-21 07:02:36+00:00,3
29.763,64.5,64.0,53.7,3.0,87.0,0.59,2025-11-21 07:02:47+00:00,3
29.763,64.5,64.0,53.7,3.0,87.0,0.59,2025-11-21 07:02:58+00:00,3
29.764,64.5,64.0,53.6,3.0,87.0,0.59,2025-11-21 07:03:08+00:00,3
29.764,64.5,64.0,53.6,4.0,87.0,0.47,2025-11-21 07:03:19+00:00,3
29.764,64.5,64.0,53.6,2.0,87.0,0.47,2025-11-21 07:03:30+00:00,3
29.764,64.5,64.0,53.6,4.0,87.0,0.47,2025-11-21 07:03:40+00:00,3
29.764,64.5,64.0,53.6,7.0,87.0,0.47,2025-11-21 07:03:51+00:00,3
29.764,64.5,64.0,53.6,3.0,87.0,0.47,2025-11-21 07:04:02+00:00,3
29.768,64.5,64.0,53.6,4.0,87.0,0.47,2025-11-21 07:04:12+00:00,3
29.768,64.5,64.0,53.6,3.0,87.0,0.55,2025-11-21 07:04:23+00:00,3
29.768,64.5,64.0,53.6,4.0,87.0,0.55,2025-11-21 07:04:33+00:00,3
29.768,64.5,64.0,53.6,2.0,87.0,0.55,2025-11-21 07:04:44+00:00,3
29.768,64.5,64.0,53.6,2.0,87.0,1.13,2025-11-21 07:04:55+00:00,3
